LYLTY_CARD_NBR,TOTAL_SPENDING,TOTAL_TRANSACTIONS,AVG_SALES,LIFESTAGE,PREMIUM_CUSTOMER
231231,13.5,2,6.75,OLDER FAMILIES,Mainstream
231232,26.799999999999997,3,8.933333333333332,YOUNG SINGLES/COUPLES,Mainstream
231233,43.0,5,8.6,YOUNG SINGLES/COUPLES,Mainstream
231234,28.0,3,9.333333333333334,YOUNG FAMILIES,Mainstream
231235,34.8,4,8.7,RETIREES,Mainstream
231236,43.2,5,8.64,RETIREES,Mainstream
231237,14.0,2,7.0,YOUNG SINGLES/COUPLES,Mainstream
231238,10.8,1,10.8,YOUNG FAMILIES,Mainstream
231239,8.8,1,8.8,YOUNG SINGLES/COUPLES,Premium
231240,29.4,3,9.799999999999999,OLDER SINGLES/COUPLES,Mainstream
231241,31.8,4,7.95,OLDER SINGLES/COUPLES,Premium
231242,35.4,4,8.85,OLDER SINGLES/COUPLES,Premium
231243,27.0,3,9.0,YOUNG FAMILIES,Premium
231244,27.0,3,9.0,MIDAGE SINGLES/COUPLES,Mainstream
231245,65.0,8,8.125,OLDER FAMILIES,Mainstream
231246,47.8,6,7.966666666666666,RETIREES,Mainstream
231247,23.2,3,7.733333333333333,OLDER FAMILIES,Budget
231248,16.200000000000003,2,8.100000000000001,RETIREES,Budget
231249,7.6,1,7.6,RETIREES,Mainstream
231250,78.6,8,9.825,OLDER FAMILIES,Budget
231251,35.0,3,11.666666666666666,OLDER SINGLES/COUPLES,Premium
231252,29.799999999999997,3,9.933333333333332,YOUNG SINGLES/COUPLES,Premium
231253,57.0,7,8.142857142857142,RETIREES,Mainstream
231254,36.0,4,9.0,RETIREES,Premium
231255,42.8,5,8.559999999999999,RETIREES,Mainstream
231256,23.0,3,7.666666666666667,OLDER SINGLES/COUPLES,Premium
231257,41.2,4,10.3,OLDER SINGLES/COUPLES,Budget
231258,38.8,5,7.76,YOUNG FAMILIES,Budget
231260,14.8,2,7.4,OLDER FAMILIES,Budget
231261,36.4,4,9.1,MIDAGE SINGLES/COUPLES,Mainstream
231262,14.8,2,7.4,RETIREES,Premium
231263,57.400000000000006,6,9.566666666666668,OLDER FAMILIES,Budget
231264,40.599999999999994,4,10.149999999999999,OLDER SINGLES/COUPLES,Budget
231265,62.400000000000006,7,8.914285714285715,YOUNG SINGLES/COUPLES,Mainstream
231266,17.0,2,8.5,NEW FAMILIES,Mainstream
231267,15.399999999999999,2,7.699999999999999,OLDER FAMILIES,Mainstream
231268,8.8,1,8.8,RETIREES,Mainstream
231269,18.200000000000003,2,9.100000000000001,MIDAGE SINGLES/COUPLES,Mainstream
231270,15.0,2,7.5,YOUNG SINGLES/COUPLES,Mainstream
231271,7.6,1,7.6,YOUNG FAMILIES,Budget
231272,52.4,6,8.733333333333333,MIDAGE SINGLES/COUPLES,Budget
231273,39.6,5,7.92,MIDAGE SINGLES/COUPLES,Mainstream
231274,16.799999999999997,2,8.399999999999999,OLDER FAMILIES,Budget
231275,48.0,6,8.0,MIDAGE SINGLES/COUPLES,Mainstream
231276,37.0,5,7.4,MIDAGE SINGLES/COUPLES,Premium
231277,7.4,1,7.4,MIDAGE SINGLES/COUPLES,Premium
231278,16.4,2,8.2,MIDAGE SINGLES/COUPLES,Budget
231279,43.8,5,8.76,OLDER FAMILIES,Mainstream
231280,19.200000000000003,2,9.600000000000001,YOUNG SINGLES/COUPLES,Mainstream
231281,11.4,1,11.4,OLDER FAMILIES,Mainstream
231282,30.4,3,10.133333333333333,OLDER SINGLES/COUPLES,Premium
231283,16.6,2,8.3,YOUNG SINGLES/COUPLES,Budget
231284,18.4,2,9.2,YOUNG FAMILIES,Mainstream
231285,26.4,3,8.799999999999999,OLDER SINGLES/COUPLES,Mainstream
231286,63.8,8,7.975,OLDER FAMILIES,Budget
231287,31.200000000000003,3,10.4,MIDAGE SINGLES/COUPLES,Mainstream
231288,20.0,2,10.0,OLDER SINGLES/COUPLES,Budget
231289,23.400000000000002,3,7.800000000000001,YOUNG SINGLES/COUPLES,Premium
231290,44.0,5,8.8,MIDAGE SINGLES/COUPLES,Premium
231291,68.8,7,9.828571428571427,YOUNG FAMILIES,Mainstream
231293,17.6,2,8.8,OLDER SINGLES/COUPLES,Budget
231294,26.6,3,8.866666666666667,RETIREES,Premium
231295,62.6,8,7.825,YOUNG FAMILIES,Premium
231296,22.6,3,7.533333333333334,RETIREES,Budget
231297,76.6,8,9.575,OLDER FAMILIES,Premium
231298,18.4,2,9.2,RETIREES,Mainstream
231299,6.6,1,6.6,RETIREES,Budget
231300,50.2,6,8.366666666666667,YOUNG SINGLES/COUPLES,Mainstream
231301,32.0,3,10.666666666666666,MIDAGE SINGLES/COUPLES,Mainstream
231302,13.399999999999999,2,6.699999999999999,YOUNG FAMILIES,Budget
231303,51.3,6,8.549999999999999,YOUNG SINGLES/COUPLES,Mainstream
231304,24.2,3,8.066666666666666,YOUNG SINGLES/COUPLES,Mainstream
231305,56.6,6,9.433333333333334,RETIREES,Mainstream
231306,7.6,1,7.6,MIDAGE SINGLES/COUPLES,Mainstream
231307,35.8,4,8.95,OLDER SINGLES/COUPLES,Premium
231308,34.6,4,8.65,RETIREES,Premium
231309,42.8,5,8.559999999999999,OLDER SINGLES/COUPLES,Premium
231310,47.0,5,9.4,RETIREES,Budget
231311,35.2,4,8.8,YOUNG SINGLES/COUPLES,Budget
231312,49.7,6,8.283333333333333,MIDAGE SINGLES/COUPLES,Mainstream
231313,24.4,3,8.133333333333333,YOUNG SINGLES/COUPLES,Mainstream
231314,51.0,6,8.5,OLDER SINGLES/COUPLES,Mainstream
231315,52.2,6,8.700000000000001,YOUNG SINGLES/COUPLES,Mainstream
231316,79.2,9,8.8,YOUNG FAMILIES,Premium
231317,75.3,9,8.366666666666667,OLDER FAMILIES,Budget
231318,15.2,2,7.6,OLDER FAMILIES,Budget
231320,34.0,4,8.5,OLDER SINGLES/COUPLES,Budget
231321,35.8,4,8.95,OLDER SINGLES/COUPLES,Budget
231322,19.0,2,9.5,YOUNG SINGLES/COUPLES,Mainstream
231323,22.200000000000003,2,11.100000000000001,RETIREES,Mainstream
231324,28.0,3,9.333333333333334,RETIREES,Mainstream
231325,22.2,3,7.3999999999999995,NEW FAMILIES,Premium
231326,30.4,4,7.6,MIDAGE SINGLES/COUPLES,Budget
231327,24.0,3,8.0,MIDAGE SINGLES/COUPLES,Mainstream
231328,27.2,3,9.066666666666666,MIDAGE SINGLES/COUPLES,Premium
231329,18.4,2,9.2,RETIREES,Budget
231330,69.8,8,8.725,YOUNG FAMILIES,Budget
231331,44.8,6,7.466666666666666,MIDAGE SINGLES/COUPLES,Premium
231332,7.4,1,7.4,YOUNG SINGLES/COUPLES,Mainstream
231333,20.6,2,10.3,RETIREES,Budget
231334,40.6,4,10.15,OLDER SINGLES/COUPLES,Premium
231335,43.1,4,10.775,OLDER SINGLES/COUPLES,Mainstream
231336,89.0,10,8.9,OLDER FAMILIES,Budget
231337,16.799999999999997,2,8.399999999999999,MIDAGE SINGLES/COUPLES,Mainstream
231338,43.8,5,8.76,OLDER FAMILIES,Budget
231339,45.4,4,11.35,MIDAGE SINGLES/COUPLES,Mainstream
231340,28.0,3,9.333333333333334,RETIREES,Premium
231341,19.6,2,9.8,OLDER SINGLES/COUPLES,Premium
231342,51.0,6,8.5,OLDER FAMILIES,Budget
231343,51.6,6,8.6,YOUNG FAMILIES,Mainstream
231344,38.6,4,9.65,OLDER SINGLES/COUPLES,Mainstream
231345,29.200000000000003,3,9.733333333333334,RETIREES,Budget
231346,16.799999999999997,2,8.399999999999999,MIDAGE SINGLES/COUPLES,Budget
231347,42.900000000000006,5,8.580000000000002,RETIREES,Budget
231348,49.2,6,8.200000000000001,MIDAGE SINGLES/COUPLES,Mainstream
231349,18.200000000000003,2,9.100000000000001,YOUNG FAMILIES,Premium
231350,61.2,7,8.742857142857144,YOUNG FAMILIES,Premium
231351,32.0,4,8.0,RETIREES,Mainstream
231352,25.0,3,8.333333333333334,OLDER SINGLES/COUPLES,Mainstream
231353,41.2,5,8.24,RETIREES,Budget
231354,17.200000000000003,2,8.600000000000001,YOUNG SINGLES/COUPLES,Budget
231355,29.6,3,9.866666666666667,RETIREES,Budget
231356,43.800000000000004,5,8.760000000000002,MIDAGE SINGLES/COUPLES,Mainstream
231357,44.5,5,8.9,RETIREES,Premium
231358,81.0,9,9.0,YOUNG FAMILIES,Budget
231359,63.0,7,9.0,MIDAGE SINGLES/COUPLES,Mainstream
231360,61.0,7,8.714285714285714,YOUNG FAMILIES,Budget
231361,46.0,5,9.2,OLDER SINGLES/COUPLES,Mainstream
231362,11.399999999999999,2,5.699999999999999,NEW FAMILIES,Premium
231363,36.0,4,9.0,RETIREES,Budget
231364,31.2,4,7.8,OLDER SINGLES/COUPLES,Mainstream
231365,7.4,1,7.4,RETIREES,Mainstream
231366,61.8,7,8.828571428571427,YOUNG FAMILIES,Mainstream
231367,25.0,3,8.333333333333334,MIDAGE SINGLES/COUPLES,Premium
231368,14.8,2,7.4,RETIREES,Mainstream
231369,40.2,4,10.05,RETIREES,Premium
232000,64.8,9,7.199999999999999,YOUNG FAMILIES,Budget
232001,27.6,3,9.200000000000001,MIDAGE SINGLES/COUPLES,Premium
232002,36.4,6,6.066666666666666,RETIREES,Budget
232003,11.2,2,5.6,RETIREES,Mainstream
232004,17.8,3,5.933333333333334,MIDAGE SINGLES/COUPLES,Budget
232005,68.4,10,6.840000000000001,OLDER SINGLES/COUPLES,Budget
232006,39.8,6,6.633333333333333,OLDER SINGLES/COUPLES,Budget
232007,28.4,4,7.1,RETIREES,Budget
232008,31.6,5,6.32,OLDER FAMILIES,Budget
232009,34.6,5,6.92,YOUNG SINGLES/COUPLES,Mainstream
232010,70.2,9,7.800000000000001,YOUNG FAMILIES,Budget
232011,38.2,5,7.640000000000001,RETIREES,Mainstream
232012,7.4,1,7.4,YOUNG FAMILIES,Premium
232013,26.0,4,6.5,YOUNG SINGLES/COUPLES,Mainstream
232014,43.599999999999994,6,7.266666666666666,OLDER SINGLES/COUPLES,Premium
232015,27.0,4,6.75,OLDER SINGLES/COUPLES,Premium
232016,18.6,2,9.3,RETIREES,Mainstream
232017,57.900000000000006,9,6.433333333333334,YOUNG FAMILIES,Mainstream
232018,62.6,8,7.825,MIDAGE SINGLES/COUPLES,Mainstream
232019,39.3,5,7.859999999999999,RETIREES,Budget
232020,23.200000000000003,4,5.800000000000001,MIDAGE SINGLES/COUPLES,Mainstream
232021,62.1,9,6.9,OLDER FAMILIES,Budget
232022,69.2,11,6.290909090909091,YOUNG SINGLES/COUPLES,Premium
232023,55.4,10,5.54,YOUNG FAMILIES,Mainstream
232024,48.2,8,6.025,YOUNG FAMILIES,Budget
232025,38.4,5,7.68,RETIREES,Budget
232026,27.0,4,6.75,RETIREES,Mainstream
232027,77.2,11,7.0181818181818185,YOUNG FAMILIES,Premium
232028,59.2,7,8.457142857142857,OLDER FAMILIES,Budget
232029,72.2,10,7.220000000000001,MIDAGE SINGLES/COUPLES,Mainstream
232030,51.6,7,7.371428571428572,OLDER FAMILIES,Mainstream
232031,47.0,7,6.714285714285714,RETIREES,Budget
232032,40.2,5,8.040000000000001,YOUNG SINGLES/COUPLES,Mainstream
232033,30.2,4,7.55,YOUNG SINGLES/COUPLES,Mainstream
232034,31.0,4,7.75,RETIREES,Budget
232035,53.4,6,8.9,RETIREES,Budget
232036,35.4,4,8.85,OLDER SINGLES/COUPLES,Mainstream
232037,8.5,3,2.8333333333333335,YOUNG SINGLES/COUPLES,Premium
232038,17.9,4,4.475,RETIREES,Mainstream
232039,37.8,6,6.3,RETIREES,Budget
232040,21.8,3,7.266666666666667,YOUNG SINGLES/COUPLES,Mainstream
232041,67.8,9,7.533333333333333,OLDER FAMILIES,Budget
232042,21.4,3,7.133333333333333,RETIREES,Budget
232043,73.8,10,7.38,OLDER FAMILIES,Budget
232044,18.5,3,6.166666666666667,OLDER FAMILIES,Budget
232045,63.2,9,7.022222222222222,OLDER FAMILIES,Mainstream
232046,22.0,3,7.333333333333333,YOUNG SINGLES/COUPLES,Mainstream
232047,67.8,10,6.779999999999999,RETIREES,Premium
232048,50.8,6,8.466666666666667,RETIREES,Budget
232049,37.8,5,7.56,RETIREES,Mainstream
232050,18.2,3,6.066666666666666,RETIREES,Premium
232051,41.8,6,6.966666666666666,RETIREES,Premium
232052,49.0,7,7.0,OLDER FAMILIES,Mainstream
232053,16.6,3,5.533333333333334,YOUNG SINGLES/COUPLES,Premium
232054,41.0,6,6.833333333333333,RETIREES,Budget
232055,20.0,3,6.666666666666667,YOUNG SINGLES/COUPLES,Mainstream
232056,35.8,5,7.159999999999999,RETIREES,Mainstream
232057,44.6,6,7.433333333333334,RETIREES,Premium
232058,55.6,7,7.942857142857143,OLDER SINGLES/COUPLES,Mainstream
232059,54.4,7,7.771428571428571,YOUNG FAMILIES,Mainstream
232060,16.3,3,5.433333333333334,OLDER FAMILIES,Mainstream
232061,37.0,5,7.4,OLDER SINGLES/COUPLES,Budget
232062,7.2,1,7.2,RETIREES,Premium
232063,16.200000000000003,2,8.100000000000001,MIDAGE SINGLES/COUPLES,Mainstream
232064,45.4,8,5.675,OLDER FAMILIES,Budget
232065,29.400000000000002,5,5.880000000000001,OLDER SINGLES/COUPLES,Budget
232066,8.4,1,8.4,YOUNG FAMILIES,Mainstream
232067,24.6,4,6.15,OLDER SINGLES/COUPLES,Premium
232068,51.2,8,6.4,YOUNG FAMILIES,Budget
232069,43.0,6,7.166666666666667,OLDER SINGLES/COUPLES,Mainstream
232070,75.8,12,6.316666666666666,RETIREES,Premium
232071,19.0,4,4.75,OLDER SINGLES/COUPLES,Mainstream
232072,48.6,7,6.942857142857143,OLDER SINGLES/COUPLES,Budget
232073,45.6,8,5.7,RETIREES,Budget
232074,53.599999999999994,9,5.955555555555555,YOUNG FAMILIES,Budget
232075,47.0,6,7.833333333333333,MIDAGE SINGLES/COUPLES,Budget
232076,64.3,11,5.845454545454545,OLDER SINGLES/COUPLES,Mainstream
232077,30.4,5,6.08,OLDER SINGLES/COUPLES,Premium
232078,69.4,10,6.94,OLDER FAMILIES,Premium
232079,21.2,3,7.066666666666666,YOUNG SINGLES/COUPLES,Mainstream
232080,28.0,4,7.0,RETIREES,Premium
232081,68.2,9,7.577777777777778,OLDER SINGLES/COUPLES,Mainstream
232082,18.0,3,6.0,OLDER FAMILIES,Mainstream
232083,102.6,13,7.892307692307692,OLDER FAMILIES,Budget
232084,42.2,5,8.440000000000001,RETIREES,Mainstream
232085,19.4,3,6.466666666666666,OLDER FAMILIES,Budget
232086,30.3,6,5.05,RETIREES,Mainstream
232087,11.4,2,5.7,OLDER FAMILIES,Budget
232088,33.0,5,6.6,OLDER SINGLES/COUPLES,Budget
232089,20.4,3,6.8,YOUNG SINGLES/COUPLES,Premium
232090,39.0,6,6.5,OLDER SINGLES/COUPLES,Budget
232091,63.0,9,7.0,OLDER SINGLES/COUPLES,Mainstream
232092,91.0,11,8.272727272727273,OLDER SINGLES/COUPLES,Budget
232093,13.6,2,6.8,RETIREES,Budget
232094,11.2,2,5.6,OLDER FAMILIES,Premium
232095,71.2,10,7.12,OLDER FAMILIES,Mainstream
232096,32.8,5,6.56,NEW FAMILIES,Mainstream
232097,31.4,4,7.85,RETIREES,Premium
232098,63.5,11,5.7727272727272725,YOUNG FAMILIES,Mainstream
232099,14.2,3,4.733333333333333,YOUNG SINGLES/COUPLES,Budget
232100,67.8,10,6.779999999999999,YOUNG FAMILIES,Premium
232101,51.6,8,6.45,YOUNG FAMILIES,Mainstream
232102,39.8,6,6.633333333333333,OLDER SINGLES/COUPLES,Premium
232103,33.6,4,8.4,YOUNG FAMILIES,Premium
232104,25.799999999999997,4,6.449999999999999,OLDER SINGLES/COUPLES,Budget
232105,62.6,8,7.825,RETIREES,Budget
232106,31.2,5,6.24,OLDER SINGLES/COUPLES,Mainstream
232107,28.6,4,7.15,OLDER SINGLES/COUPLES,Budget
232108,67.8,10,6.779999999999999,RETIREES,Premium
232109,13.4,2,6.7,YOUNG SINGLES/COUPLES,Mainstream
232110,27.6,4,6.9,RETIREES,Premium
232111,42.2,6,7.033333333333334,OLDER SINGLES/COUPLES,Premium
232112,34.400000000000006,5,6.880000000000001,OLDER SINGLES/COUPLES,Budget
232113,29.599999999999998,5,5.92,MIDAGE SINGLES/COUPLES,Mainstream
232114,26.2,3,8.733333333333333,OLDER SINGLES/COUPLES,Budget
232115,55.6,7,7.942857142857143,OLDER FAMILIES,Budget
232116,28.4,3,9.466666666666667,OLDER FAMILIES,Mainstream
232117,16.0,3,5.333333333333333,YOUNG SINGLES/COUPLES,Budget
232118,32.800000000000004,4,8.200000000000001,RETIREES,Mainstream
232119,36.8,6,6.133333333333333,YOUNG FAMILIES,Mainstream
232120,22.0,3,7.333333333333333,OLDER FAMILIES,Budget
232121,26.6,4,6.65,RETIREES,Premium
232122,50.6,7,7.228571428571429,YOUNG SINGLES/COUPLES,Budget
232123,55.8,7,7.971428571428571,YOUNG FAMILIES,Mainstream
232124,45.2,6,7.533333333333334,OLDER SINGLES/COUPLES,Budget
232125,23.6,4,5.9,MIDAGE SINGLES/COUPLES,Premium
232126,17.2,3,5.733333333333333,MIDAGE SINGLES/COUPLES,Budget
232127,67.60000000000001,8,8.450000000000001,RETIREES,Budget
232128,55.4,8,6.925,OLDER FAMILIES,Budget
232129,49.800000000000004,8,6.2250000000000005,YOUNG FAMILIES,Premium
232130,37.8,6,6.3,NEW FAMILIES,Budget
232131,51.8,7,7.3999999999999995,OLDER FAMILIES,Premium
232132,34.6,5,6.92,MIDAGE SINGLES/COUPLES,Budget
232133,23.0,4,5.75,MIDAGE SINGLES/COUPLES,Premium
232134,4.6,1,4.6,YOUNG SINGLES/COUPLES,Premium
232135,34.4,4,8.6,OLDER SINGLES/COUPLES,Mainstream
232136,40.4,7,5.771428571428571,OLDER SINGLES/COUPLES,Mainstream
232137,25.6,3,8.533333333333333,YOUNG SINGLES/COUPLES,Mainstream
232138,27.5,3,9.166666666666666,YOUNG SINGLES/COUPLES,Budget
232139,22.3,4,5.575,OLDER SINGLES/COUPLES,Premium
232140,71.8,10,7.18,YOUNG FAMILIES,Premium
232141,30.8,5,6.16,MIDAGE SINGLES/COUPLES,Premium
232142,24.4,3,8.133333333333333,RETIREES,Mainstream
232143,35.6,5,7.12,OLDER SINGLES/COUPLES,Mainstream
232144,63.2,9,7.022222222222222,OLDER SINGLES/COUPLES,Budget
232145,41.0,5,8.2,OLDER SINGLES/COUPLES,Mainstream
232146,77.0,10,7.7,OLDER FAMILIES,Premium
232147,34.599999999999994,4,8.649999999999999,RETIREES,Mainstream
232148,14.8,2,7.4,OLDER SINGLES/COUPLES,Premium
232149,24.2,5,4.84,OLDER SINGLES/COUPLES,Mainstream
232150,36.2,5,7.24,OLDER SINGLES/COUPLES,Mainstream
232151,18.6,2,9.3,OLDER SINGLES/COUPLES,Premium
232152,45.4,6,7.566666666666666,NEW FAMILIES,Budget
232153,46.6,7,6.6571428571428575,YOUNG FAMILIES,Budget
232154,15.8,3,5.266666666666667,YOUNG FAMILIES,Premium
232155,43.6,7,6.228571428571429,RETIREES,Mainstream
232156,26.6,3,8.866666666666667,YOUNG SINGLES/COUPLES,Mainstream
232157,15.2,3,5.066666666666666,YOUNG SINGLES/COUPLES,Budget
232158,58.5,8,7.3125,YOUNG FAMILIES,Budget
232159,65.6,10,6.56,OLDER SINGLES/COUPLES,Premium
232160,21.2,3,7.066666666666666,RETIREES,Mainstream
232161,33.8,5,6.76,OLDER FAMILIES,Budget
232162,75.4,10,7.540000000000001,YOUNG FAMILIES,Budget
232163,22.4,3,7.466666666666666,YOUNG FAMILIES,Premium
232164,38.0,4,9.5,OLDER SINGLES/COUPLES,Premium
232165,34.3,4,8.575,MIDAGE SINGLES/COUPLES,Premium
232166,43.4,7,6.2,MIDAGE SINGLES/COUPLES,Premium
232167,39.400000000000006,6,6.566666666666667,RETIREES,Premium
232168,44.2,7,6.314285714285715,YOUNG FAMILIES,Mainstream
232169,38.2,5,7.640000000000001,YOUNG FAMILIES,Mainstream
232170,48.400000000000006,6,8.066666666666668,NEW FAMILIES,Mainstream
232171,45.4,7,6.485714285714286,OLDER FAMILIES,Budget
232172,27.0,3,9.0,RETIREES,Budget
232173,28.200000000000003,4,7.050000000000001,RETIREES,Mainstream
232174,44.0,6,7.333333333333333,RETIREES,Mainstream
232175,28.799999999999997,4,7.199999999999999,RETIREES,Budget
232176,40.2,5,8.040000000000001,MIDAGE SINGLES/COUPLES,Mainstream
232177,61.0,8,7.625,YOUNG FAMILIES,Budget
232178,83.4,10,8.34,YOUNG SINGLES/COUPLES,Premium
232179,51.800000000000004,7,7.4,MIDAGE SINGLES/COUPLES,Mainstream
232180,25.2,4,6.3,OLDER FAMILIES,Budget
232181,38.0,5,7.6,OLDER FAMILIES,Premium
232182,66.4,10,6.640000000000001,OLDER FAMILIES,Mainstream
232183,42.2,6,7.033333333333334,MIDAGE SINGLES/COUPLES,Premium
232184,28.4,4,7.1,OLDER SINGLES/COUPLES,Mainstream
232185,26.4,5,5.279999999999999,YOUNG FAMILIES,Mainstream
232186,43.6,6,7.266666666666667,MIDAGE SINGLES/COUPLES,Budget
232187,35.8,5,7.159999999999999,YOUNG FAMILIES,Budget
232188,22.200000000000003,4,5.550000000000001,OLDER SINGLES/COUPLES,Mainstream
232189,20.6,3,6.866666666666667,RETIREES,Premium
232190,30.900000000000002,5,6.180000000000001,RETIREES,Premium
232191,54.2,6,9.033333333333333,OLDER SINGLES/COUPLES,Budget
232192,20.0,3,6.666666666666667,YOUNG FAMILIES,Mainstream
232193,83.6,11,7.6,OLDER FAMILIES,Budget
232194,22.2,3,7.3999999999999995,OLDER SINGLES/COUPLES,Mainstream
232195,27.0,4,6.75,OLDER SINGLES/COUPLES,Mainstream
232196,55.8,7,7.971428571428571,OLDER FAMILIES,Premium
232197,37.6,5,7.5200000000000005,OLDER SINGLES/COUPLES,Premium
232198,30.4,5,6.08,RETIREES,Mainstream
232199,44.2,8,5.525,YOUNG FAMILIES,Mainstream
232200,44.2,7,6.314285714285715,OLDER FAMILIES,Budget
232201,49.400000000000006,9,5.48888888888889,OLDER SINGLES/COUPLES,Budget
232202,55.0,8,6.875,MIDAGE SINGLES/COUPLES,Mainstream
232203,61.1,8,7.6375,YOUNG FAMILIES,Budget
232204,30.799999999999997,4,7.699999999999999,NEW FAMILIES,Mainstream
232205,37.2,6,6.2,OLDER SINGLES/COUPLES,Premium
232206,64.6,8,8.075,YOUNG FAMILIES,Budget
232207,42.2,5,8.440000000000001,RETIREES,Premium
232208,25.299999999999997,5,5.06,MIDAGE SINGLES/COUPLES,Premium
232209,49.2,7,7.028571428571429,RETIREES,Premium
232210,42.6,7,6.085714285714286,YOUNG FAMILIES,Budget
232211,82.6,13,6.3538461538461535,YOUNG FAMILIES,Budget
232212,14.7,4,3.675,OLDER SINGLES/COUPLES,Premium
232213,28.3,4,7.075,OLDER SINGLES/COUPLES,Premium
232214,49.8,7,7.114285714285714,OLDER SINGLES/COUPLES,Mainstream
232215,57.400000000000006,7,8.200000000000001,MIDAGE SINGLES/COUPLES,Mainstream
232216,71.8,8,8.975,YOUNG SINGLES/COUPLES,Mainstream
232217,40.199999999999996,7,5.742857142857142,OLDER FAMILIES,Budget
232218,22.4,4,5.6,RETIREES,Budget
232219,18.8,4,4.7,RETIREES,Mainstream
232220,50.6,8,6.325,OLDER FAMILIES,Budget
232221,52.0,8,6.5,YOUNG FAMILIES,Mainstream
232222,51.2,6,8.533333333333333,YOUNG FAMILIES,Mainstream
232223,25.200000000000003,4,6.300000000000001,OLDER SINGLES/COUPLES,Mainstream
232224,52.699999999999996,8,6.5874999999999995,YOUNG FAMILIES,Mainstream
232225,96.4,13,7.415384615384616,YOUNG FAMILIES,Premium
232226,34.6,6,5.766666666666667,MIDAGE SINGLES/COUPLES,Premium
232227,15.4,2,7.7,OLDER SINGLES/COUPLES,Budget
232228,35.2,5,7.040000000000001,MIDAGE SINGLES/COUPLES,Premium
232229,46.8,8,5.85,OLDER SINGLES/COUPLES,Budget
232230,32.8,4,8.2,RETIREES,Premium
232231,37.8,6,6.3,YOUNG SINGLES/COUPLES,Budget
232232,29.200000000000003,5,5.840000000000001,NEW FAMILIES,Premium
232233,37.0,5,7.4,OLDER FAMILIES,Budget
232234,30.6,5,6.12,RETIREES,Mainstream
232235,50.0,8,6.25,YOUNG FAMILIES,Budget
232236,54.7,9,6.077777777777778,YOUNG FAMILIES,Premium
232237,56.6,8,7.075,YOUNG FAMILIES,Mainstream
232238,23.0,5,4.6,MIDAGE SINGLES/COUPLES,Budget
232239,36.2,5,7.24,OLDER SINGLES/COUPLES,Mainstream
232240,82.2,11,7.472727272727273,OLDER FAMILIES,Budget
232241,75.8,11,6.890909090909091,OLDER FAMILIES,Budget
232242,17.4,3,5.8,MIDAGE SINGLES/COUPLES,Mainstream
232243,41.8,7,5.971428571428571,OLDER FAMILIES,Budget
232244,33.2,6,5.533333333333334,OLDER SINGLES/COUPLES,Budget
232245,31.4,5,6.279999999999999,MIDAGE SINGLES/COUPLES,Mainstream
232246,24.200000000000003,4,6.050000000000001,RETIREES,Premium
232247,48.0,6,8.0,MIDAGE SINGLES/COUPLES,Premium
232248,38.8,5,7.76,YOUNG FAMILIES,Premium
232249,40.2,6,6.7,YOUNG SINGLES/COUPLES,Mainstream
232250,35.8,6,5.966666666666666,YOUNG SINGLES/COUPLES,Premium
232251,66.4,10,6.640000000000001,YOUNG SINGLES/COUPLES,Budget
232252,28.0,4,7.0,OLDER SINGLES/COUPLES,Budget
232253,50.3,8,6.2875,YOUNG FAMILIES,Budget
232254,24.0,3,8.0,MIDAGE SINGLES/COUPLES,Budget
232255,30.0,4,7.5,OLDER SINGLES/COUPLES,Premium
232256,18.0,2,9.0,YOUNG SINGLES/COUPLES,Budget
232257,55.6,8,6.95,YOUNG FAMILIES,Premium
232258,32.5,5,6.5,NEW FAMILIES,Mainstream
232259,43.2,7,6.171428571428572,OLDER FAMILIES,Mainstream
232260,15.2,2,7.6,MIDAGE SINGLES/COUPLES,Premium
232261,19.6,3,6.533333333333334,MIDAGE SINGLES/COUPLES,Mainstream
232262,16.0,3,5.333333333333333,YOUNG SINGLES/COUPLES,Mainstream
232263,5.4,1,5.4,MIDAGE SINGLES/COUPLES,Premium
233000,3.7,1,3.7,OLDER SINGLES/COUPLES,Premium
233005,3.0,1,3.0,RETIREES,Mainstream
233006,4.6,1,4.6,YOUNG SINGLES/COUPLES,Mainstream
233008,8.8,1,8.8,YOUNG SINGLES/COUPLES,Premium
233009,1.9,1,1.9,OLDER SINGLES/COUPLES,Budget
233010,3.4,1,3.4,RETIREES,Mainstream
233011,21.9,3,7.3,YOUNG SINGLES/COUPLES,Mainstream
233012,9.3,2,4.65,OLDER SINGLES/COUPLES,Premium
233013,1.9,1,1.9,YOUNG FAMILIES,Premium
233015,1.9,1,1.9,YOUNG FAMILIES,Mainstream
233016,5.7,1,5.7,RETIREES,Mainstream
233017,8.0,2,4.0,MIDAGE SINGLES/COUPLES,Premium
233018,8.0,2,4.0,MIDAGE SINGLES/COUPLES,Budget
233019,4.4,1,4.4,MIDAGE SINGLES/COUPLES,Premium
233020,12.899999999999999,2,6.449999999999999,MIDAGE SINGLES/COUPLES,Premium
233021,4.2,1,4.2,OLDER FAMILIES,Premium
233025,7.7,2,3.85,YOUNG SINGLES/COUPLES,Premium
233028,6.6,1,6.6,OLDER SINGLES/COUPLES,Premium
233029,1.9,1,1.9,RETIREES,Mainstream
233032,16.799999999999997,2,8.399999999999999,RETIREES,Mainstream
233033,2.6,1,2.6,OLDER SINGLES/COUPLES,Budget
